,text,label,tokens,stopWordsRemovedTokens,rawFeatures,features,prediction
207,@LisbethMA @PaulBegala @realDonaldTrump Which if true are not illegal!  He just ended Korean War.  Stormy on the it… https://t.co/7BDehzlYV8,0,"['@lisbethma', '@paulbegala', '@realdonaldtrump', 'which', 'if', 'true', 'are', 'not', 'illegal!', '', 'he', 'just', 'ended', 'korean', 'war.', '', 'stormy', 'on', 'the', 'it…', 'https://t.co/7bdehzlyv8']","['@lisbethma', '@paulbegala', '@realdonaldtrump', 'true', 'illegal!', '', 'ended', 'korean', 'war.', '', 'stormy', 'it…', 'https://t.co/7bdehzlyv8']","(1048576,[51520,220936,237390,241149,251772,342466,391646,494044,502713,778580,1015133,1035612],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0])","(1048576,[51520,220936,237390,241149,251772,342466,391646,494044,502713,778580,1015133,1035612],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,4.44558811616,4.73327018862,5.13873529672,5.13873529672,4.73327018862,5.13873529672,7.50488187121])",4
208,@BoomdrawOfFizix okay ?,0,"['@boomdrawoffizix', 'okay', '?']","['@boomdrawoffizix', 'okay', '?']","(1048576,[144906,710615,1048042],[1.0,1.0,1.0])","(1048576,[144906,710615,1048042],[5.13873529672,5.13873529672,5.13873529672])",4
209,Irrelevant crap - right in Amy's wheelhouse... https://t.co/36miZcsaQh,0,"['irrelevant', 'crap', '-', 'right', 'in', ""amy's"", 'wheelhouse...', 'https://t.co/36mizcsaqh']","['irrelevant', 'crap', '-', 'right', ""amy's"", 'wheelhouse...', 'https://t.co/36mizcsaqh']","(1048576,[118590,165115,569819,629273,658709,860632,918389],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[118590,165115,569819,629273,658709,860632,918389],[4.44558811616,5.13873529672,2.57378593926,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
210,Great outing  @NoahRasnick and Eastside team. Glad we have been able to watch @NoahRasnick write his story through… https://t.co/o4KYGSVpRG,0,"['great', 'outing', '', '@noahrasnick', 'and', 'eastside', 'team.', 'glad', 'we', 'have', 'been', 'able', 'to', 'watch', '@noahrasnick', 'write', 'his', 'story', 'through…', 'https://t.co/o4kygsvprg']","['great', 'outing', '', '@noahrasnick', 'eastside', 'team.', 'glad', 'able', 'watch', '@noahrasnick', 'write', 'story', 'through…', 'https://t.co/o4kygsvprg']","(1048576,[63473,89721,101464,138356,224332,264370,443497,517790,747186,957425,1029076,1035612,1040706],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[63473,89721,101464,138356,224332,264370,443497,517790,747186,957425,1029076,1035612,1040706],[4.73327018862,4.73327018862,4.73327018862,3.52929738429,5.13873529672,5.13873529672,5.13873529672,10.2774705934,5.13873529672,4.44558811616,5.13873529672,3.7524409356,4.44558811616])",4
211,@SecretWitVikki_ What North Niggas You Be Looking At?? Bc North Has The Best Niggas PERIOD?????,0,"['@secretwitvikki_', 'what', 'north', 'niggas', 'you', 'be', 'looking', 'at??', 'bc', 'north', 'has', 'the', 'best', 'niggas', 'period??\u200d??']","['@secretwitvikki_', 'north', 'niggas', 'looking', 'at??', 'bc', 'north', 'best', 'niggas', 'period??\u200d??']","(1048576,[29326,381919,393266,623959,850056,952459,991355,1011377],[1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0])","(1048576,[29326,381919,393266,623959,850056,952459,991355,1011377],[5.13873529672,5.13873529672,5.13873529672,10.2774705934,9.46654037723,3.88597232823,3.12383227618,5.13873529672])",4
212,Plot twist: I went to college with @amythrockmorton's husband and had my first college party experience at his apar… https://t.co/isPzlNTdHX,0,"['plot', 'twist:', 'i', 'went', 'to', 'college', 'with', ""@amythrockmorton's"", 'husband', 'and', 'had', 'my', 'first', 'college', 'party', 'experience', 'at', 'his', 'apar…', 'https://t.co/ispzlntdhx']","['plot', 'twist:', 'went', 'college', ""@amythrockmorton's"", 'husband', 'first', 'college', 'party', 'experience', 'apar…', 'https://t.co/ispzlntdhx']","(1048576,[17371,82111,177844,181938,408283,542698,557812,727481,868902,985213,1028299],[2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[17371,82111,177844,181938,408283,542698,557812,727481,868902,985213,1028299],[10.2774705934,4.04012300806,5.13873529672,5.13873529672,4.44558811616,5.13873529672,5.13873529672,4.73327018862,5.13873529672,5.13873529672,5.13873529672])",4
213,i hate when bitches always tryna make themselves relevant in somethinf they’re not.,0,"['i', 'hate', 'when', 'bitches', 'always', 'tryna', 'make', 'themselves', 'relevant', 'in', 'somethinf', 'they’re', 'not.']","['hate', 'bitches', 'always', 'tryna', 'make', 'relevant', 'somethinf', 'they’re', 'not.']","(1048576,[167471,236821,260506,351861,413063,596997,666329,865057,968430],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[167471,236821,260506,351861,413063,596997,666329,865057,968430],[4.73327018862,3.7524409356,5.13873529672,3.88597232823,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
214,Spent part of yesterday afternoon/evening taking some pictures of our SOC I/II tennis athletes as they battled in s… https://t.co/DACAoMSw1y,0,"['spent', 'part', 'of', 'yesterday', 'afternoon/evening', 'taking', 'some', 'pictures', 'of', 'our', 'soc', 'i/ii', 'tennis', 'athletes', 'as', 'they', 'battled', 'in', 's…', 'https://t.co/dacaomsw1y']","['spent', 'part', 'yesterday', 'afternoon/evening', 'taking', 'pictures', 'soc', 'i/ii', 'tennis', 'athletes', 'battled', 's…', 'https://t.co/dacaomsw1y']","(1048576,[39889,45336,64465,77329,81486,300619,441831,531069,761078,795236,804629,864648,1010336],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[39889,45336,64465,77329,81486,300619,441831,531069,761078,795236,804629,864648,1010336],[5.13873529672,5.13873529672,5.13873529672,4.73327018862,5.13873529672,5.13873529672,5.13873529672,4.73327018862,5.13873529672,4.73327018862,5.13873529672,5.13873529672,5.13873529672])",4
215,@SpeakerRyan Thanks to Donald J Trump!,0,"['@speakerryan', 'thanks', 'to', 'donald', 'j', 'trump!']","['@speakerryan', 'thanks', 'donald', 'j', 'trump!']","(1048576,[170380,282341,353738,540178,746078],[1.0,1.0,1.0,1.0,1.0])","(1048576,[170380,282341,353738,540178,746078],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,4.22244456485])",4
216,This fucking idiot was my deputy commanding general at 4th ID when I was a battalion commander - it always struck m… https://t.co/30pzdVr9F3,0,"['this', 'fucking', 'idiot', 'was', 'my', 'deputy', 'commanding', 'general', 'at', '4th', 'id', 'when', 'i', 'was', 'a', 'battalion', 'commander', '-', 'it', 'always', 'struck', 'm…', 'https://t.co/30pzdvr9f3']","['fucking', 'idiot', 'deputy', 'commanding', 'general', '4th', 'id', 'battalion', 'commander', '-', 'always', 'struck', 'm…', 'https://t.co/30pzdvr9f3']","(1048576,[25749,68369,77293,236821,237168,284296,338754,381268,496341,569819,646141,668191,725403,987382],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[25749,68369,77293,236821,237168,284296,338754,381268,496341,569819,646141,668191,725403,987382],[5.13873529672,5.13873529672,4.73327018862,3.7524409356,4.73327018862,5.13873529672,5.13873529672,5.13873529672,5.13873529672,2.57378593926,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
217,@ozzy2times Hit up Juice and spark us up for the referral ?,0,"['@ozzy2times', 'hit', 'up', 'juice', 'and', 'spark', 'us', 'up', 'for', 'the', 'referral', '?']","['@ozzy2times', 'hit', 'juice', 'spark', 'us', 'referral', '?']","(1048576,[280821,307358,496801,546160,965419,987290,1001169],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[280821,307358,496801,546160,965419,987290,1001169],[5.13873529672,5.13873529672,5.13873529672,4.44558811616,5.13873529672,5.13873529672,5.13873529672])",4
218,We can only hope the end is near https://t.co/FDWhzhve5f,1,"['we', 'can', 'only', 'hope', 'the', 'end', 'is', 'near', 'https://t.co/fdwhzhve5f']","['hope', 'end', 'near', 'https://t.co/fdwhzhve5f']","(1048576,[412422,652448,911145,1041788],[1.0,1.0,1.0,1.0])","(1048576,[412422,652448,911145,1041788],[5.13873529672,4.44558811616,5.13873529672,5.13873529672])",4
219,"Not like we ever cared about adidas, but now they, too, are cancelled. https://t.co/RemnI3fHHa",0,"['not', 'like', 'we', 'ever', 'cared', 'about', 'adidas,', 'but', 'now', 'they,', 'too,', 'are', 'cancelled.', 'https://t.co/remni3fhha']","['like', 'ever', 'cared', 'adidas,', 'they,', 'too,', 'cancelled.', 'https://t.co/remni3fhha']","(1048576,[127788,294584,343789,470402,654314,704955,830408,990234],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[127788,294584,343789,470402,654314,704955,830408,990234],[5.13873529672,5.13873529672,5.13873529672,3.12383227618,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
220,Cool don’t resist grabbing a few #sunset shots! @ Pompano Beach Municipal… https://t.co/D4Rsdf5cUM,0,"['cool', 'don’t', 'resist', 'grabbing', 'a', 'few', '#sunset', 'shots!', '@', 'pompano', 'beach', 'municipal…', 'https://t.co/d4rsdf5cum']","['cool', 'don’t', 'resist', 'grabbing', '#sunset', 'shots!', '@', 'pompano', 'beach', 'municipal…', 'https://t.co/d4rsdf5cum']","(1048576,[61540,154378,223619,450941,523039,584479,593730,643571,692459,836478,1030876],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[61540,154378,223619,450941,523039,584479,593730,643571,692459,836478,1030876],[5.13873529672,3.7524409356,5.13873529672,5.13873529672,5.13873529672,5.13873529672,3.88597232823,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
221,Imagine needing 3-5 yrs of experience for an ENTRY level job,0,"['imagine', 'needing', '3-5', 'yrs', 'of', 'experience', 'for', 'an', 'entry', 'level', 'job']","['imagine', 'needing', '3-5', 'yrs', 'experience', 'entry', 'level', 'job']","(1048576,[20235,82991,471142,534204,627855,727481,745945,981862],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[20235,82991,471142,534204,627855,727481,745945,981862],[5.13873529672,5.13873529672,5.13873529672,4.73327018862,5.13873529672,4.73327018862,5.13873529672,4.44558811616])",4
222,"Can you recommend anyone for this #job? Package Handler - Part-Time - https://t.co/htuBdGiHkK #Labor #CedarCity, UT #Hiring #CareerArc",0,"['can', 'you', 'recommend', 'anyone', 'for', 'this', '#job?', 'package', 'handler', '-', 'part-time', '-', 'https://t.co/htubdgihkk', '#labor', '#cedarcity,', 'ut', '#hiring', '#careerarc']","['recommend', 'anyone', '#job?', 'package', 'handler', '-', 'part-time', '-', 'https://t.co/htubdgihkk', '#labor', '#cedarcity,', 'ut', '#hiring', '#careerarc']","(1048576,[129613,138193,303515,312993,339710,444482,546607,569819,587845,588643,653751,695983,1001098],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[129613,138193,303515,312993,339710,444482,546607,569819,587845,588643,653751,695983,1001098],[3.63465789995,3.52929738429,4.44558811616,5.13873529672,4.22244456485,5.13873529672,2.27653441579,5.14757187852,5.13873529672,5.13873529672,5.13873529672,2.36614657448,4.73327018862])",4
223,i’m so proud of @t_tierra_ she’s doing so good for herself and i couldn’t be happier for her. i love you t,0,"['i’m', 'so', 'proud', 'of', '@t_tierra_', 'she’s', 'doing', 'so', 'good', 'for', 'herself', 'and', 'i', 'couldn’t', 'be', 'happier', 'for', 'her.', 'i', 'love', 'you', 't']","['i’m', 'proud', '@t_tierra_', 'she’s', 'good', 'couldn’t', 'happier', 'her.', 'love']","(1048576,[107938,235606,256893,256964,725951,760309,781449,899864,972912],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[107938,235606,256893,256964,725951,760309,781449,899864,972912],[5.13873529672,3.19282514767,4.44558811616,5.13873529672,5.13873529672,5.13873529672,4.44558811616,4.04012300806,3.63465789995])",4
224,"Join the U.S. Bank team! See our latest #job opening here: https://t.co/Q9J6Do34lQ #Finance #Boise, ID #Hiring #CareerArc",0,"['join', 'the', 'u.s.', 'bank', 'team!', 'see', 'our', 'latest', '#job', 'opening', 'here:', 'https://t.co/q9j6do34lq', '#finance', '#boise,', 'id', '#hiring', '#careerarc']","['join', 'u.s.', 'bank', 'team!', 'see', 'latest', '#job', 'opening', 'here:', 'https://t.co/q9j6do34lq', '#finance', '#boise,', 'id', '#hiring', '#careerarc']","(1048576,[77293,78474,122254,146390,215995,366731,434352,544394,546607,615131,695983,770186,988018,1021672,1033602],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[77293,78474,122254,146390,215995,366731,434352,544394,546607,615131,695983,770186,988018,1021672,1033602],[4.73327018862,3.19282514767,2.3978952728,4.73327018862,2.83615020373,3.3469758275,3.52929738429,5.13873529672,2.27653441579,5.13873529672,2.36614657448,2.88744349812,5.13873529672,3.43398720449,5.13873529672])",4
225,"Can you recommend anyone for this #job? Specialty Beauty Advisor - https://t.co/5kffPBmZZt #Cosmetology #Columbia, SC #Hiring #CareerArc",0,"['can', 'you', 'recommend', 'anyone', 'for', 'this', '#job?', 'specialty', 'beauty', 'advisor', '-', 'https://t.co/5kffpbmzzt', '#cosmetology', '#columbia,', 'sc', '#hiring', '#careerarc']","['recommend', 'anyone', '#job?', 'specialty', 'beauty', 'advisor', '-', 'https://t.co/5kffpbmzzt', '#cosmetology', '#columbia,', 'sc', '#hiring', '#careerarc']","(1048576,[8669,32206,129613,138193,339710,546607,569819,570862,580171,647830,695983,802783,826350],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[8669,32206,129613,138193,339710,546607,569819,570862,580171,647830,695983,802783,826350],[5.13873529672,4.73327018862,3.63465789995,3.52929738429,4.22244456485,2.27653441579,2.57378593926,5.13873529672,5.13873529672,4.73327018862,2.36614657448,5.13873529672,5.13873529672])",4
226,"Original Pine-Sol is the best flavor, don’t @ me",0,"['original', 'pine-sol', 'is', 'the', 'best', 'flavor,', 'don’t', '@', 'me']","['original', 'pine-sol', 'best', 'flavor,', 'don’t', '@']","(1048576,[154378,395918,593730,711761,893960,952459],[1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[154378,395918,593730,711761,893960,952459],[3.7524409356,5.13873529672,3.88597232823,5.13873529672,5.13873529672,3.88597232823])",4
227,"If you're looking for work in #Parker, CO, check out this #job: https://t.co/nFa2XtZnsD #Healthcare #Hiring #CareerArc",0,"['if', ""you're"", 'looking', 'for', 'work', 'in', '#parker,', 'co,', 'check', 'out', 'this', '#job:', 'https://t.co/nfa2xtznsd', '#healthcare', '#hiring', '#careerarc']","['looking', 'work', '#parker,', 'co,', 'check', '#job:', 'https://t.co/nfa2xtznsd', '#healthcare', '#hiring', '#careerarc']","(1048576,[245137,309997,313303,546607,558955,695983,820775,941665,991355,1006010],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[245137,309997,313303,546607,558955,695983,820775,941665,991355,1006010],[5.13873529672,3.43398720449,5.13873529672,2.27653441579,4.73327018862,2.36614657448,2.88744349812,5.13873529672,3.12383227618,3.3469758275])",4
228,@ThePuntersPal1 Bashing time later again ????????????,0,"['@thepunterspal1', 'bashing', 'time', 'later', 'again', '????????????']","['@thepunterspal1', 'bashing', 'time', 'later', '????????????']","(1048576,[114240,383661,558660,952949,1006970],[1.0,1.0,1.0,1.0,1.0])","(1048576,[114240,383661,558660,952949,1006970],[5.13873529672,4.04012300806,5.13873529672,5.13873529672,5.13873529672])",4
229,"STFU! Reciting the Bible doesn't make you a better politician. In fact, now a days, makes you look silly when all t… https://t.co/zwjOfx7Thn",0,"['stfu!', 'reciting', 'the', 'bible', ""doesn't"", 'make', 'you', 'a', 'better', 'politician.', 'in', 'fact,', 'now', 'a', 'days,', 'makes', 'you', 'look', 'silly', 'when', 'all', 't…', 'https://t.co/zwjofx7thn']","['stfu!', 'reciting', 'bible', 'make', 'better', 'politician.', 'fact,', 'days,', 'makes', 'look', 'silly', 't…', 'https://t.co/zwjofx7thn']","(1048576,[103474,250475,318636,351861,500436,535280,672476,777392,800030,812775,819606,902349,1010195],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[103474,250475,318636,351861,500436,535280,672476,777392,800030,812775,819606,902349,1010195],[5.13873529672,5.13873529672,5.13873529672,3.88597232823,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,4.44558811616])",4
230,"If you're looking for work in #SiouxFalls, SD, check out this #job: https://t.co/9Aj1OiX1rN #InvestmentBanking #Hiring #CareerArc",0,"['if', ""you're"", 'looking', 'for', 'work', 'in', '#siouxfalls,', 'sd,', 'check', 'out', 'this', '#job:', 'https://t.co/9aj1oix1rn', '#investmentbanking', '#hiring', '#careerarc']","['looking', 'work', '#siouxfalls,', 'sd,', 'check', '#job:', 'https://t.co/9aj1oix1rn', '#investmentbanking', '#hiring', '#careerarc']","(1048576,[35549,223781,309997,546607,695983,790451,820775,962941,991355,1006010],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[35549,223781,309997,546607,695983,790451,820775,962941,991355,1006010],[5.13873529672,5.13873529672,3.43398720449,2.27653441579,2.36614657448,5.13873529672,2.88744349812,5.13873529672,3.12383227618,3.3469758275])",4
231,@JustBlogBaby LET'S GO!!!!!!!!!!!! ????????,0,"['@justblogbaby', ""let's"", 'go!!!!!!!!!!!!', '????????']","['@justblogbaby', 'go!!!!!!!!!!!!', '????????']","(1048576,[217512,430794,686356],[1.0,1.0,1.0])","(1048576,[217512,430794,686356],[5.13873529672,5.13873529672,5.13873529672])",4
232,This dude had a mega hive developing on his back yesterday. Like I’ve never seen an allergic reaction so bad to som… https://t.co/126FOMPeZo,0,"['this', 'dude', 'had', 'a', 'mega', 'hive', 'developing', 'on', 'his', 'back', 'yesterday.', 'like', 'i’ve', 'never', 'seen', 'an', 'allergic', 'reaction', 'so', 'bad', 'to', 'som…', 'https://t.co/126fompezo']","['dude', 'mega', 'hive', 'developing', 'back', 'yesterday.', 'like', 'i’ve', 'never', 'seen', 'allergic', 'reaction', 'bad', 'som…', 'https://t.co/126fompezo']","(1048576,[21982,45676,223829,303587,448737,470402,488841,620926,690678,724521,735447,770094,914621,918702,957822],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[21982,45676,223829,303587,448737,470402,488841,620926,690678,724521,735447,770094,914621,918702,957822],[4.73327018862,5.13873529672,4.73327018862,5.13873529672,5.13873529672,3.12383227618,5.13873529672,4.73327018862,5.13873529672,5.13873529672,5.13873529672,3.7524409356,5.13873529672,4.22244456485,5.13873529672])",4
233,"If you're looking for work in #Minneapolis, MN, check out this #job: https://t.co/BEeU87ZdoN #Media #Hiring #CareerArc",0,"['if', ""you're"", 'looking', 'for', 'work', 'in', '#minneapolis,', 'mn,', 'check', 'out', 'this', '#job:', 'https://t.co/beeu87zdon', '#media', '#hiring', '#careerarc']","['looking', 'work', '#minneapolis,', 'mn,', 'check', '#job:', 'https://t.co/beeu87zdon', '#media', '#hiring', '#careerarc']","(1048576,[309997,546607,615895,695983,754660,820775,878406,991355,1006010,1018837],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[309997,546607,615895,695983,754660,820775,878406,991355,1006010,1018837],[3.43398720449,2.27653441579,5.13873529672,2.36614657448,4.44558811616,2.88744349812,5.13873529672,3.12383227618,3.3469758275,5.13873529672])",4
234,Today’s Schedule:,0,"['today’s', 'schedule:']","['today’s', 'schedule:']","(1048576,[608412,896409],[1.0,1.0])","(1048576,[608412,896409],[4.73327018862,5.13873529672])",0
